""	"GSE139948-GSM4141788-92017_Myeloid"	"GSE139948-GSM4141788-92017_Tumor"	"GSE139948-GSM4141789-92217_Myeloid"	"GSE139948-GSM4141789-92217_Stroma"	"GSE139948-GSM4141789-92217_Tumor"	"GSE139948-GSM4141790-92717_Myeloid"	"GSE139948-GSM4141790-92717_Stroma"	"GSE139948-GSM4141790-92717_Tumor"
"RP11-109D9.4"	1	1.00465434906001	1	1	1.00429247281848	1	1	1.00151936012914
"LINC01003"	1.09229048337548	1.53368629532104	1.08757362490966	1.22673188475871	1.3101088020611	1.08685457093502	1.19933220223607	1.27894582641537
"RP11-452L6.1"	1	1.01795770247971	1.03322383099053	1	1.01178483266586	1.00589220926999	1	1.01338596295789
"RP11-429B14.4"	1.01875136121762	1.00849205733306	1	1	1.00937926043359	1	1	1.0010130201976
"RP11-317P15.4"	1.01875136121762	1.00161998970034	1.01112820232173	1.02625586580147	1.00322011716308	1.00294802018497	1	1.0030377005511
"RP11-46D6.1"	1.01875136121762	1.01835963028463	1.04419341245728	1	1.0192527109401	1.06113080574598	1.11069976356626	1.0239383404379
"RP11-527L4.2"	1	1.00485649536668	1	1	1.00777413484126	1	1	1.00202558676
"RP11-403P17.4"	1	1.00404780206645	1	1	1.00429247281848	1	1	1.0027847145035
"CTB-31O20.2"	1.01875136121762	1.06924422961613	1.03322383099053	1.07789884134369	1.1480693736039	1.03512793573272	1.0374774866045	1.10088569892663
"RP11-16E18.3"	1	1.00384558368795	1.01112820232173	1	1.00348825363216	1	1	1.00404936243187
"RP11-457M11.5"	1	1.01030766358185	1	1	1.02297757515216	1.00294802018497	1	1.0113704748394
"RP11-923I11.6"	1	1.00060763219248	1	1	1	1	1	1
"TMEM249"	1	1.00121510107763	1	1	1	1	1	1
"TPBGL"	1	1.00060763219248	1	1	1	1	1	1
"GAN"	1.05580445098926	1.09739929050617	1.04419341245728	1.15337922300414	1.27848753754904	1.04093113889517	1.09259917994258	1.16749069811126
"AP000265.1"	1	1.00263189444058	1	1	1	1	1	1.00126620433271
"RP11-243A14.1"	1	1.0008101399569	1	1	1.00107388178088	1	1	1
"C15ORF65"	1	1.03617509058956	1.01112820232173	1.02625586580147	1.02669644474466	1.00883258836946	1.01881503832228	1.037435390151
"RP11-1C8.5"	1	1.00222718682142	1	1	1.00322011716308	1	1	1.00075980771031
"SCRT1"	1	1.01111413612828	1	1	1.00214725382562	1	1	1
"HPR"	1	1.00748276175361	1	1	1.00830930237886	1	1	1.00859627144586
"RP11-679B19.2"	1	1.00060763219248	1	1	1.00161063145588	1	1	1.00404936243187
"LA16C-431H6.6"	1	1.04155297354727	1.02220244700479	1	1.03834574765539	1.0147020000494	1.0374774866045	1.02769538394234
"RP11-345J4.5"	1	1.00566490065285	1	1	1.0059000566314	1.0147020000494	1.01881503832228	1.00531330559094
"AC005592.3"	1	1.00121510107763	1	1	1.00214725382562	1.00294802018497	1	1.00480781279261
"CTC-459F4.1"	1	1.02558237450575	1	1	1.02483775670971	1.00294802018497	1.01881503832228	1.00960546308181
"RP4-555D20.2"	1.01875136121762	1.19953182374324	1.01112820232173	1	1.03490995524993	1	1	1
"RP11-744I24.3"	1	1.00485649536668	1	1	1.00080545916369	1	1	1.00151936012914
"RP11-863P13.2"	1	1.00141755444778	1	1	1	1	1	1
"LINC00662"	1.01875136121762	1.36169331152876	1.08757362490966	1.12846853151883	1.38587194120133	1.06973577661682	1.12867068761362	1.20086758559552
"RP1-265C24.8"	1	1.00364334727439	1	1	1.00107388178088	1	1	1.00075980771031
"RP11-143I21.1"	1.01875136121762	1.0008101399569	1	1	1	1	1	1
"CTC-479C5.12"	1	1.0008101399569	1	1	1.00107388178088	1.00589220926999	1	1.00151936012914
"RP11-63A1.1"	1	1.00141755444778	1	1	1.00161063145588	1	1	1.00177248760041
"AC144831.1"	1.03735115003241	1.00060763219248	1	1	1	1	1	1
"RP11-473M20.16"	1.01875136121762	1.00364334727439	1.03322383099053	1.12846853151883	1.04757106619071	1.00294802018497	1.01881503832228	1.04241458196127
"GFY"	1	1.00101262958297	1	1	1	1	1	1
"RP11-212I21.4"	1.1282446733515	1.00101262958297	1.04419341245728	1	1.00429247281848	1.10949581856075	1.01881503832228	1.00075980771031
"DKFZP434A062"	1	1.00303652975475	1	1	1.00375635838711	1	1.01881503832228	1.0027847145035
"RP11-515O17.3"	1	1.00263189444058	1	1	1.00161063145588	1	1.0374774866045	1.0030377005511
"RP11-589P10.5"	1	1.04989423483329	1.03322383099053	1	1.02217989601502	1.00589220926999	1.0374774866045	1.01514806042132
"RP11-266L9.5"	1	1.00222718682142	1.01112820232173	1	1.00053700467191	1.00294802018497	1.01881503832228	1.00050656685731
"RP11-81A22.5"	1	1.0363744915497	1.01112820232173	1.02625586580147	1.02244581967031	1.0147020000494	1.01881503832228	1.02418899970881
"RP11-160E2.6"	1.7541054980552	1.3323987491913	1.38239980811517	1.05221763352791	1.0952360584292	1.26003574096346	1.0374774866045	1.05506418384032
"RP11-1055B8.3"	1	1.01715363601868	1	1.02625586580147	1.00080545916369	1	1	1
"RP11-676J12.4"	1	1.00161998970034	1	1	1	1	1	1
"CORO7"	1.19868048399362	1.16927181567183	1.13020078765629	1.15337922300414	1.09265536466018	1.15970877965794	1.11069976356626	1.04812766941898
"RP11-235E17.2"	1	1.0034410928189	1	1	1.0026837490186	1	1	1.0010130201976
"RP11-473M20.9"	1.03735115003241	1.00020256222097	1.06598121821236	1	1	1.04093113889517	1.05599248002206	1
"MIR193BHG"	1	1.00869386278578	1	1.02625586580147	1.0061678766761	1	1	1.00354358792657
"LINC01569"	1.01875136121762	1.01252477837232	1	1	1.00991405120185	1.01176917839321	1	1.00960546308181
"AC021224.1"	1	1.00141755444778	1	1	1	1	1	1.00075980771031
"CCER2"	1	1.39770578153574	1.01112820232173	1	1.23210821201709	1.00589220926999	1.01881503832228	1.02644371268611
"LA16C-306E5.2"	1	1.02838514058585	1.01112820232173	1	1.07503438699471	1	1.01881503832228	1.01917063816507
"SPON1"	1	1.03118452913105	1	1.10331196459953	1.00937926043359	1	1.01881503832228	1.07108961725
"GLIS2-AS1"	1	1.00141755444778	1	1	1.00161063145588	1	1.0374774866045	1.01237844093924
"RP11-353N14.2"	1	1.00404780206645	1	1	1.00187895854587	1	1	1
"U91319.1"	1	1.00404780206645	1	1	1.00509640700835	1	1	1
"MRPL12"	1.30103961247357	2.13693065746561	1.28417703091206	1.22673188475871	1.51100603090626	1.41818415140932	1.26819579832315	1.75208515066672
"CTD-2561B21.11"	1	1.00283422113236	1	1	1.00161063145588	1.00294802018497	1	1.00025329762505
"RP11-1055B8.4"	1	1.01333046912443	1	1	1.0091118180082	1	1.0374774866045	1.006071333892
"FAM58A"	1.18124684721476	1.24659755616647	1.09829883846091	1.17805395916684	1.10604574450297	1.18719179443593	1.16423882068994	1.68209640829861
"GTF2I"	1.52721599223491	2.64374488836649	1.4398692151468	1.79918504852648	2.10773661412981	1.50053496946142	2.28273402325018	1.82590541228953
"ZNF234"	1	1.07160294228945	1.06598121821236	1.05221763352791	1.08748586157618	1.02639601025489	1.11069976356626	1.07918506223877
"RP11-166P13.3"	1	1.02277621346688	1.02220244700479	1.07789884134369	1.00723884146239	1.04093113889517	1.05599248002206	1.01212649107945
"RP11-388C12.1"	1	1.00060763219248	1	1.02625586580147	1.0061678766761	1.00294802018497	1	1.00050656685731
"RP11-95P2.3"	1	1.00101262958297	1.02220244700479	1	1.00080545916369	1	1.01881503832228	1.00126620433271
"RP11-849I19.1"	1.09229048337548	1.49016275277866	1.05511221275439	1	1.26206219851791	1	1	1.05555887591155
"LA16C-325D7.2"	1	1.01091254469551	1	1	1.00777413484126	1.0147020000494	1	1.00708164517897
"AP005530.2"	1.18124684721476	1	1	1	1	1.39281117655681	1	1.00202558676
"GTSCR1"	1	1.00404780206645	1	1	1.01285316333911	1	1	1
"SRSF8"	1.19868048399362	1.62388336197594	1.19284315650445	1.65402185366412	1.30199651050683	1.22789717484292	1.36850569452915	1.27644586532746
"AC004702.2"	1	1.0008101399569	1	1	1	1	1	1
"RP11-963H4.3"	1.01875136121762	1.00060763219248	1.04419341245728	1	1.00509640700835	1	1	1.00480781279261
"FAM72C"	1	1.02157252939689	1	1	1.00804173433235	1.00589220926999	1.01881503832228	1.00632395380657
"IKBKE"	1.07411605506518	1.00485649536668	1.06598121821236	1	1.00563220501578	1.1375131750011	1	1.01263036304396
"CTD-2349P21.5"	1	1.00222718682142	1	1	1.00214725382562	1	1	1
"PPP4R1-AS1"	1	1.00303652975475	1	1	1.00241551731118	1	1	1.0010130201976
"RP11-17A19.2"	1	1.00242954967257	1	1	1.0029519489639	1	1	1
"RP4-777O23.1"	1	1.00060763219248	1	1	1.00107388178088	1	1	1
"CRHR1"	1	1.00404780206645	1	1	1.0165884005735	1.00589220926999	1	1.00581868589341
"RP11-498C9.15"	1.01875136121762	1.04672008250579	1.02220244700479	1.02625586580147	1.02643100912929	1.0147020000494	1	1.02669410097235
"LINC00667"	1.28423315635868	1.33952645107003	1.21340063662743	1.4135889734412	1.30844044579514	1.14307993116031	1.16423882068994	1.18916254062151
"RP11-849F2.7"	1	1.00060763219248	1	1	1	1	1	1
"RP11-498C9.16"	1	1.00060763219248	1	1	1	1	1	1
"LINC00672"	1.03735115003241	1.53921369837985	1.56105448247167	1.15337922300414	1.0929135553905	1.02347805892595	1.01881503832228	1.00910092311437
"RP11-705O1.8"	1	1.00283422113236	1	1	1.00080545916369	1.00589220926999	1	1.00177248760041
"NBPF11"	1.03735115003241	1.03058494362278	1.04419341245728	1.02625586580147	1.02722722486204	1.02931029382658	1.0374774866045	1.02418899970881
"RP11-676J15.1"	1.01875136121762	1.08668378274314	1	1	1	1	1	1
"RP11-176N18.2"	1	1.00202480588026	1	1	1.00161063145588	1	1	1.00177248760041
"RP11-1124B17.1"	1	1.00060763219248	1	1	1.00107388178088	1	1	1.0010130201976
"RP11-227G15.9"	1	1.00465434906001	1	1.02625586580147	1.00536432181338	1	1.01881503832228	1.00177248760041
"RP11-159D12.2"	1	1.01091254469551	1	1	1.01578850467196	1.00589220926999	1	1.01086632499827
"RP11-739N10.1"	1	1.02357832121032	1	1	1	1	1	1
"RP11-94B19.3"	1	1.00182240684219	1	1	1.00348825363216	1	1	1
"LINC00909"	1.03735115003241	1.15524687748403	1.04419341245728	1.2025019746915	1.15236021168951	1.09820102596241	1.11069976356626	1.16843664080691
"RP11-162A12.2"	1	1.00505862367247	1	1	1.00830930237886	1	1	1.00404936243187
"RP11-287D1.3"	1	1.00060763219248	1	1	1	1	1	1
"NOTCH2NL"	1	1.01151726562628	1.02220244700479	1	1.01151767197237	1.00589220926999	1	1.02669410097235
"DYNLL2"	1.16369854964191	1.53133867139598	1.10897788469283	1.27456909225422	1.23822232649782	1.13472527150669	1.14651581774123	1.19244507624578
"LINC00864"	1	1.00384558368795	1	1	1.00214725382562	1	1	1.00177248760041
"MIR378D2"	1	1.00161998970034	1	1	1	1.00294802018497	1	1.00075980771031
"OTUD7B"	1.01875136121762	1.09467611623099	1.04419341245728	1.2981910103037	1.11655313178703	1.01763107384719	1.0374774866045	1.11371891496726
"RP11-145E5.5"	1	1.00121510107763	1	1	1	1	1	1
"LINC00526"	1	1.10961679521235	1.03322383099053	1.05221763352791	1.05544994477935	1.01176917839321	1	1.04316055221919
"L3MBTL4-AS1"	1.1282446733515	1	1.03322383099053	1	1.00080545916369	1.0582556160516	1	1
"PRR29-AS1"	1	1.00060763219248	1	1	1	1	1	1
"RP11-453A12.1"	1	1.0008101399569	1	1	1	1	1	1
"AC145343.2"	1	1.00202480588026	1	1	1.0029519489639	1	1.0374774866045	1.00354358792657
"ANXA8"	1	1.00060763219248	1	1	1	1	1	1
"RBM8A"	1.73939622197905	2.31015816508957	1.92747310149123	2.42560151393126	2.31747384760441	1.8527002024074	2.26960685185575	2.15833116056778
"TIMM23"	1.07411605506518	1.10961679521235	1.10897788469283	1.2025019746915	1.11501820676379	1.11793360464775	1.07436485632772	1.10936783923255
"CTD-2145A24.5"	1	1.00768465666746	1.02220244700479	1	1.00991405120185	1.00294802018497	1	1.00935320705415
"RP11-449D8.1"	1	1.00101262958297	1	1	1.00161063145588	1.00589220926999	1	1.00884861124933
"RNF115"	1.23321612557044	1.31073373290548	1.16170892444281	1.36794878383046	1.26254664391281	1.22250461784813	1.71198756801962	1.2584273701219
"RP11-131K5.2"	1	1.00141755444778	1	1	1.00134227253958	1	1	1.00126620433271
"RP11-638L3.1"	1	1.00161998970034	1	1	1.00134227253958	1	1	1.0010130201976
"RP11-60A24.3"	1	1.0008101399569	1	1	1	1	1	1.00379648928129
"RPL17"	1.35089457080717	1.26874313001178	1.56105448247167	1.3216241493946	1.39167687699536	1.46086408178831	1.46565824968577	1.3787901550624
"RP13-516M14.4"	1.09229048337548	1.01735467900669	1.04419341245728	1	1.00563220501578	1.09536929486467	1.0374774866045	1.0065765456504
"RP11-799B12.4"	1	1.0034410928189	1.01112820232173	1	1.00107388178088	1.00294802018497	1	1.0010130201976
"ZNF488"	1	1.37562066259532	1	1	1.02084981799378	1	1	1
"SEC22B"	1.16369854964191	1.17059463763485	1.16170892444281	1.22673188475871	1.26956188633195	1.16798369236206	1.21670904246344	1.23129862213041
"TXNIP"	3.18503954359496	2.1218543736867	2.95162575445111	1.95898565580373	1.79298781326025	2.83011840179381	1.40121988762143	2.25787243403433
"SRGAP2"	1.54279128350823	1.12235254086184	1.15124870291457	1.10331196459953	1.10655932310166	1.57369785278362	1.31877310950436	1.10040013234613
"BAHCC1"	1.03735115003241	1.06156243969404	1.02220244700479	1.07789884134369	1.03226359849793	1.00589220926999	1.14651581774123	1.02117929265541
"RASSF5"	1.18124684721476	1.00404780206645	1.32385234704028	1	1.00857683899653	1.09253431927813	1	1.03768460074095
"RP11-296K13.4"	1.01875136121762	1.00040510628282	1	1	1.00107388178088	1	1	1
"STRADA"	1	1.00505862367247	1	1	1.0040244314439	1.01176917839321	1	1.0030377005511
"LINC00683"	1	1.00060763219248	1	1	1.00509640700835	1	1	1.00379648928129
"RP11-41O4.1"	1	1.00384558368795	1.02220244700479	1	1.00804173433235	1.01763107384719	1	1.00733415289023
"RP11-1C8.6"	1	1.00222718682142	1	1	1	1.00294802018497	1	1.00050656685731
"RP11-219A15.1"	1	1.06806400924223	1.02220244700479	1	1.01338714163248	1.00883258836946	1	1.0156512681334
"AC007952.4"	1	1.00202480588026	1	1	1.00080545916369	1	1	1
"RP11-173M1.4"	1	1.00364334727439	1	1	1.00161063145588	1	1	1.00151936012914
"NBPF15"	1	1.01775671223066	1.02220244700479	1	1.01445472475176	1.00883258836946	1	1.0239383404379
"RP11-214O1.3"	1.03735115003241	1.00060763219248	1.01112820232173	1	1.02297757515216	1.00883258836946	1	1.03094657636738
"RP11-227G15.8"	1	1.01030766358185	1	1	1.00697114754307	1.00883258836946	1	1.00329065835431
"SNHG25"	1.05580445098926	1.08707425544483	1.10897788469283	1.17805395916684	1.21467029941908	1.17073623011007	1.18184317863834	1.23545390369449
"RP11-180P8.3"	1	1.00202480588026	1	1	1.00107388178088	1	1	1
"NCOA4"	1.33436809411938	1.12216005341199	1.83470144278748	1.52495462683663	1.14351838126157	1.30757584311148	1.33544153578428	1.11396042061821
"MRPS21"	1.7833616848491	2.1528256581976	1.91075471772198	1.77877216141762	2.23556939027839	1.93937366338011	1.81487336263477	2.20192441010383
"CTD-2349P21.9"	1	1.02618325244119	1.02220244700479	1	1.01098325684634	1.00589220926999	1	1.0065765456504
"RP11-45M22.5"	1	1.00263189444058	1	1	1.00375635838711	1.00294802018497	1	1.00202558676
"GDF10"	1	1.00768465666746	1	1	1.00134227253958	1	1	1
"RP11-385D13.3"	1.05580445098926	1.02758469568268	1.04419341245728	1.02625586580147	1.03040936059085	1.0147020000494	1.0374774866045	1.02168118296658
"MYO15B"	1.01875136121762	1.01272622766077	1.06598121821236	1.07789884134369	1.0152550857933	1.02639601025489	1.09259917994258	1.00960546308181
"RP11-131K5.1"	1	1.00121510107763	1	1	1.00214725382562	1	1	1.0010130201976
"RP11-6N17.2"	1	1.00060763219248	1	1	1	1	1	1
"RP11-599B13.7"	1	1.00101262958297	1	1	1	1	1	1.00151936012914
"GAPLINC"	1.05580445098926	1	1.15124870291457	1	1	1.03803133262865	1.14651581774123	1.0010130201976
"CTC-559E9.1"	1	1.03258296222998	1	1.05221763352791	1.03305782057652	1.00883258836946	1	1.02944659087453
"CTC-548K16.2"	1	1.00182240684219	1	1	1.00107388178088	1	1	1
"FXYD1"	1	1.00505862367247	1.04419341245728	1.15337922300414	1.17445981013347	1	1.01881503832228	1.00177248760041
"AARSD1"	1.03735115003241	1.17078355817386	1.06598121821236	1.05221763352791	1.11936473811194	1.02931029382658	1.07436485632772	1.08407832760968
"RP11-806H10.4"	1	1.00970262210443	1.01112820232173	1	1.01018139957603	1	1	1.01514806042132
"RP11-242D8.1"	1.05580445098926	1.13617352448747	1.04419341245728	1.02625586580147	1.11245791725567	1.05249483179234	1.11069976356626	1.08969352411046
"CTB-50L17.16"	1	1.01192032401211	1	1	1.0040244314439	1	1.01881503832228	1.0027847145035
"LINC01532"	1	1.00222718682142	1	1	1	1	1	1
"RP11-384O8.1"	1	1.00242954967257	1	1	1.00080545916369	1	1	1
"ZNF850"	1.03735115003241	1.01795770247971	1	1.05221763352791	1.02058371033518	1.00883258836946	1	1.01338596295789
"PTGES3L"	1	1.01192032401211	1.01112820232173	1	1.0061678766761	1.00294802018497	1	1.00480781279261
"RP11-165E7.1"	1	1.01433718395668	1	1	1.00750650388986	1.00589220926999	1	1.00404936243187
"ILF3-AS1"	1.2503239472567	1.44830486486881	1.24395138030419	1.59006821092553	1.50876843404667	1.14029805691961	1.21670904246344	1.35983506970507
"TBC1D3P1-DHX40P1"	1	1.00060763219248	1.01112820232173	1	1.00053700467191	1	1	1.00075980771031
"CTB-129P6.11"	1	1.00141755444778	1	1.02625586580147	1.00187895854587	1	1	1
"CTD-3064H18.2"	1	1.0008101399569	1	1	1.0029519489639	1.00294802018497	1	1.00404936243187
"RP11-795F19.5"	1.01875136121762	1.00748276175361	1	1	1.00777413484126	1.00294802018497	1	1.00783908427295
"CTC-548K16.1"	1	1.00161998970034	1	1	1.00348825363216	1	1	1.00227865762141
"CTD-2528L19.6"	1.01875136121762	1.02056897953467	1.01112820232173	1	1.00857683899653	1.00589220926999	1	1.01716022960111
"RP11-879F14.1"	1	1.0008101399569	1	1	1	1	1	1
"RP1-193H18.2"	1	1.01333046912443	1.01112820232173	1.02625586580147	1.00643566516573	1	1	1.0027847145035
"RP11-798G7.6"	1	1.02036821714236	1.07680138183895	1.07789884134369	1.03702488548864	1.03222092919547	1.0374774866045	1.05778372170386
"AC010642.1"	1	1.00222718682142	1	1	1.00161063145588	1	1	1.00404936243187
"ZNF385C...17713"	1	1.02076972444504	1	1	1	1	1	1
"AC005786.5"	1	1.00263189444058	1	1	1.00348825363216	1	1	1.00177248760041
"CTD-2162K18.4"	1	1.02998520364775	1.01112820232173	1	1.02536896261091	1	1	1
"CTD-2623N2.11"	1	1.00303652975475	1	1.02625586580147	1.0026837490186	1	1	1.0027847145035
"RP11-178C3.2"	1.03735115003241	1.00161998970034	1	1	1	1.00589220926999	1.01881503832228	1.00025329762505
"AC004510.3"	1	1.00505862367247	1	1	1.00161063145588	1	1	1.00151936012914
"RP11-1094M14.11"	1.09229048337548	1.45757626969232	1.15124870291457	1.2981910103037	1.31891169425791	1.09536929486467	1.23397670144483	1.20576865446013
"LINC01415"	1	1.01232331133917	1.02220244700479	1	1.00456048252681	1	1	1.00733415289023
"CTD-2534I21.8"	1	1.00263189444058	1	1	1	1	1	1
"LINC00906"	1	1.00566490065285	1	1	1	1	1	1
"CTB-50L17.14"	1	1.01353184750057	1	1	1.00214725382562	1	1	1
"AF038458.5"	1	1.00101262958297	1	1	1.00241551731118	1	1	1
"RP11-873E20.1"	1	1.00829023400161	1	1	1.0026837490186	1.00589220926999	1	1.00404936243187
"CTD-2189E23.2"	1	1.00263189444058	1	1	1.00080545916369	1	1	1
"RP11-456K23.1"	1	1.00202480588026	1.01112820232173	1	1.00322011716308	1	1.0374774866045	1.00177248760041
"CTD-2319I12.2"	1	1.01091254469551	1	1.02625586580147	1.0029519489639	1.00589220926999	1.0374774866045	1.006071333892
"AC005498.3"	1	1.01030766358185	1	1	1.01605516761267	1.01176917839321	1	1.00884861124933
"ZNF582-AS1"	1	1.05266813701507	1.01112820232173	1.02625586580147	1.09368796563293	1.0147020000494	1	1.05704233680997
"RP5-837J1.4"	1	1.00060763219248	1	1	1	1	1	1
"CTD-2538C1.2"	1.01875136121762	1.027184369711	1.01112820232173	1.02625586580147	1.01098325684634	1.00883258836946	1.05599248002206	1.01741162682071
"CTB-32O4.2"	1	1.03936347147522	1	1.05221763352791	1.01578850467196	1.00589220926999	1.0374774866045	1.00935320705415
"ZNF285"	1	1.02658375121069	1	1	1.03676062368801	1.01176917839321	1	1.01514806042132
"MIR24-2"	1.1460323089802	1.00445218474564	1.48699474922562	1.07789884134369	1.07086970370946	1.20354699503419	1.05599248002206	1.02869623522753
"CTD-2621I17.6"	1	1.00060763219248	1	1	1	1	1	1
"AC011524.1"	1.01875136121762	1.00222718682142	1	1	1	1	1	1
"S1PR2"	1.01875136121762	1.06254865713687	1.03322383099053	1.12846853151883	1.14882709562599	1.02055642009957	1.01881503832228	1.02619329735751
"CTD-2528L19.4"	1	1.0034410928189	1	1	1.00187895854587	1	1	1
"CTC-459F4.3"	1.01875136121762	1.18660510920818	1.03322383099053	1.15337922300414	1.17395959869489	1.02055642009957	1.0374774866045	1.11347738613033
"LINC00907"	1	1.00101262958297	1	1	1.00080545916369	1.00294802018497	1	1.00177248760041
"CTD-3220F14.1"	1	1.00101262958297	1	1	1	1	1	1
"AC002115.9"	1	1.00182240684219	1	1	1	1	1	1
"RP11-905K4.1"	1	1.00121510107763	1	1	1.00214725382562	1	1	1
"CTD-2587H24.10"	1	1.01413587638667	1	1.02625586580147	1.00322011716308	1	1	1.00455502417415
"RP11-13K12.2"	1	1.00425000241673	1.01112820232173	1	1.00723884146239	1	1	1
"FDX2"	1.09229048337548	1.08492588620577	1.04419341245728	1.02625586580147	1.13007136331339	1.05249483179234	1.05599248002206	1.11323583409794
"ZNF224"	1.11033200844589	1.12715999003877	1.19284315650445	1.22673188475871	1.26278883575305	1.10385481757768	1.09259917994258	1.17858422642821
"AC008991.1"	1	1.0008101399569	1	1	1	1	1	1
"AC006116.20"	1	1.00303652975475	1	1	1.00509640700835	1	1.0374774866045	1.0030377005511
"HP09025"	1.01875136121762	1.00101262958297	1	1	1.00134227253958	1	1.01881503832228	1.00050656685731
"CTD-2189E23.1"	1	1.0008101399569	1	1	1.00134227253958	1	1	1.0010130201976
"AC061992.2"	1	1.00445218474564	1	1	1.00375635838711	1.00294802018497	1.01881503832228	1.00455502417415
"CTD-2130O13.1"	1	1.0008101399569	1	1	1	1	1	1.00151936012914
