""	"Myeloid"	"Stroma"	"Tumor"
"ACCS"	1.1111010580937	1.26690676835017	1.09907393533106
"ACCSL"	1.00186140094999	1	1.00287614483561
"ACD"	1.36542125178369	1.33059643998657	1.51296673030125
"ACE"	1.00376029923185	1.01627206009893	1.00793082732318
"ACE2"	1.00436075949811	1.00153139121441	1.00101807531184
"ACER1"	1	1	1.00154254162925
"ACER2"	1.01974737613462	1.01787304932677	1.01947392916564
"ACER3"	1.43674976673574	1.72488807608287	1.43969126663903
"ACHE"	1.19987096060215	1.04447603414206	1.27334606652818
"ACIN1"	1.66770479547084	1.54555518456971	1.74984666341146
"ACLY"	1.88820691898907	1.74601800928198	1.96392853363394
"ACMSD"	1.00228327937545	1.00037360392881	1.00602146148371
"ACN9"	1.2338633696091	1.18298396856245	1.1467331848486
"ACO1"	1.26224034961099	1.30775013366175	1.45187759343834
"ACO2"	1.82796643381546	1.82898670698347	1.97311003951497
"ACOT1"	1.04122843905473	1.05231852684735	1.08468284860551
"ACOT11"	1.03133391475321	1.08024329602794	1.06946235860244
"ACOT12"	1.00079164608943	1.00363537868017	1.00031532482183
"ACOT13"	1.34144432412046	1.5042213834657	1.3259364793085
"ACOT2"	1.15139203390782	1.29601692268413	1.46166826464235
"ACOT4"	1.01098174009118	1.02386573056647	1.00404781581708
"ACOT6"	1.00435365199589	1.00430869470856	1.00284209893727
"ACOT7"	1.6147299677712	1.33184082439007	1.69005365452606
"ACOT8"	1.42891110714006	1.37858598273379	1.48974320091439
"ACOT9"	1.40691522812833	1.70002293691941	1.16794825004732
"ACOX1"	1.48879630148514	1.37277795139001	1.67535935151731
"ACOX2"	1.00155328540804	1.00871491898484	1.00446257903435
"ACOX3"	1.3184566413625	1.23989080829589	1.38707574316243
"ACOXL"	1.00511850314383	1.00176557050142	1.00551498121824
"ACP1"	2.05122521490289	1.90194360955147	2.09235624372943
"ACP2"	1.40836264631321	1.72382172723029	1.53233866872973
"ACP5"	1.0058561637739	1.10460439851279	1.00556452754764
"ACP6"	1.13612988901232	1.0850353469742	1.17604957769911
"ACPL2"	1.30489962030545	1.03470645159201	1.34233295881268
"ACPP"	1.08590538365189	1.18679817224202	1.01091317294148
"ACPT"	1.01119809686242	1.0028270246661	1.01051032778941
"ACR"	1.00286894220171	1.0035832485989	1.00261104136516
"ACRBP"	1.05323163157701	1.10605745756461	1.04812145806092
"ACRC"	1.02819249832131	1.06153859562398	1.03427405639213
"ACRV1"	1.02170736607493	1.00369106148164	1.03252473762843
"ACSBG1"	1.0437213540712	1.0264444287395	1.02097997746479
"ACSBG2"	1.01341594909221	1.00185205537762	1.02139664002001
"ACSF2"	1.13995718454231	1.2603675270895	1.0214567488274
"ACSF3"	1.26082076577013	1.34610718404126	1.35106602490612
"ACSL1"	1.77811959015584	2.92650743635632	1.2458079123653
"ACSL3"	1.56518379618445	1.67745750368524	1.59042489026455
"ACSL4"	1.3965089192033	1.59375780312976	1.37202120105372
"ACSL5"	1.17004838892058	1.44449875313876	1.03258532823411
"ACSL6"	1.16344565526345	1.09633150497557	1.2232432850876
"ACSM1"	1.00153012263484	1.00028049816018	1.00157030251994
"ACSM2A"	1.00057885737685	1.00159937290819	1.00095799877307
"ACSM2B"	1.00137913725303	1	1.00052034775782
"ACSM3"	1.01046794939913	1.00978425590584	1.00396925676426
"ACSM4"	1.00460634520125	1	1.00087622093713
"ACSM5"	1.19323838154933	1.34413644797169	1.05026127506655
"ACSS1"	1.20464715195946	1.18513649280213	1.26716594163943
"ACSS2"	1.28501556147622	1.45479714478637	1.26393524740709
"ACSS3"	1.00544538152196	1.00383461547103	1.00540307542345
"ACTA1"	1.02314120943224	1.00969759903915	1.01280987099212
"ACTA2"	1.08574536484727	1.21333127492471	1.0265290364961
"ACTB"	4.16805707261436	4.37131414362267	3.55440179049413
"ACTBL2"	1.00043057204537	1	1.00129496266506
"ACTC1"	1.04393036382981	1.01058132604956	1.06297326175312
"ACTG1"	3.87198016205189	3.82013912652893	3.47752074308912
"ACTG1P4"	1.06311867368451	1.04164748841674	1.07204407768855
"ACTG2"	1.00649848158893	1.0066792525957	1.0049731207182
"ACTL10"	1.01071578279675	1.00876637935589	1.01547778154874
"ACTL6A"	1.54534104813682	1.50239514846449	1.60814668720762
"ACTL6B"	1.14297404500391	1.02384649557761	1.47021383894916
"ACTL7A"	1.01365400114831	1.00903055865365	1.00429159091097
"ACTL7B"	1.00228341799604	1	1.00117192132665
"ACTL8"	1.00141696220051	1	1.00964363368955
"ACTL9"	1	1	1.00030515662785
"ACTN1"	1.05494217318215	1.12418563213761	1.13668451207129
"ACTN1-AS1"	1	1	1.00065448442051
"ACTN2"	1.21025686762392	1.33534817823739	1.23376591190758
"ACTN3"	1.00516472747795	1.00095211612819	1.0042800181203
"ACTN4"	1.60184908376781	1.66110545766963	1.58710731831627
"ACTR10"	1.84085912876096	1.71675526152658	1.93444264226616
"ACTR1A"	2.13419436057918	2.04777598766667	2.19172466163358
"ACTR1B"	1.43319152835771	1.51413259569323	1.51581630932333
"ACTR2"	2.01402160918296	2.40051556708344	1.77711457748136
"ACTR3"	2.22320310679403	2.4470140827168	1.98686668699599
"ACTR3B"	1.19190601833928	1.05018008602714	1.26178222132141
"ACTR3BP2"	1.01271709887839	1.00052664127996	1.00763927900408
"ACTR3BP5"	1.02422397583481	1.00648245150116	1.01564006262471
"ACTR3C"	1.00872797679412	1.03496275095979	1.00958036600011
"ACTR5"	1.17079622118795	1.16550323732242	1.25895770484921
"ACTR6"	1.50812667156337	1.39491991527254	1.62872462786599
"ACTR8"	1.24656192285974	1.26998963726774	1.37445482919321
"ACTRT1"	1	1	1.00063153720299
"ACTRT2"	1.00154476024826	1	1.00065754756326
"ACTRT3"	1.00974979877577	1.02781089999718	1.01167923577772
"ACVR1"	1.06588477010774	1.0615181903618	1.08096024508524
"ACVR1B"	1.11199324041213	1.11037117728721	1.17827343765859
"ACVR1C"	1.00088918628112	1.0200034907138	1.00596862961058
"ACVR2A"	1.38962658884121	1.14141254720918	1.5236359125915
"ACVR2B"	1.12311352571786	1.05219306697381	1.27844055141883
"ACVR2B-AS1"	1.05033062712741	1.0288862607668	1.06562661923007
"ACVRL1"	1.00818679922026	1.02350801404615	1.01019515329224
"ACY1"	1.26497415960073	1.32988508034452	1.28570485782765
"ACY3"	1.733077280549	1.3213925649169	1.12328274404297
"ACYP1"	1.17266322309359	1.11583341062524	1.26137016142369
"ACYP2"	1.40828879618927	1.6223852318028	1.65600341838496
"ADA"	1.14821265213752	1.1545187941272	1.14405240968049
"ADAD1"	1.00067173468638	1	1.00064301266744
"ADAD2"	1.00273553658787	1.01486548724911	1.0009712392586
"ADAL"	1.17515210820138	1.09466333439774	1.21540534520602
"ADAM10"	1.66660835620175	1.87223971274389	1.64318746100628
"ADAM11"	1.03804844795408	1.02801976004036	1.04390664038361
"ADAM12"	1.00870125940943	1.01753688228067	1.01030814388653
"ADAM15"	1.3905264505685	1.6345550252949	1.43845748877543
"ADAM17"	1.74431496827694	1.91836519043595	1.6515006709087
"ADAM18"	1	1	1.00045435009827
"ADAM19"	1.1064588225296	1.05800157867944	1.02873558905051
"ADAM1A"	1.09024773429142	1.06661216626822	1.18608868875148
"ADAM2"	1.00048292417128	1	1.00065136830323
"ADAM20"	1.00379788495087	1.00816781380403	1.02741465644484
"ADAM20P1"	1.02430396431384	1.01166949383411	1.03056661794094
"ADAM21"	1.00244516026834	1.00183146521235	1.01158504685809
"ADAM21P1"	1.00214423310024	1.00129246052678	1.00394317863528
"ADAM22"	1.40376779336357	1.07948649981244	1.67218888581911
"ADAM23"	1.06733634883748	1.00936530291702	1.06208759468275
"ADAM28"	1.81047321226791	2.38548934681042	1.16774894160561
"ADAM29"	1.00373667692862	1	1.00720834589011
"ADAM30"	1.00223436795506	1.00204320390549	1.00125494636336
"ADAM32"	1.00742012090278	1.00303108066793	1.00869268938279
"ADAM33"	1.00868851461834	1.01049906947771	1.00993033534158
"ADAM3A"	1.00112414210562	1.00115597189304	1.00368008336816
"ADAM5"	1	1	1.00070115351647
"ADAM6"	1.00241663955348	1.00344082246576	1.00696022425521
"ADAM7"	1.00040912918791	1	1.00051150482808
"ADAM8"	1.05826887538509	1.13715065046576	1.06878980936971
"ADAM9"	1.82605641520016	2.16542529367347	1.55404352017084
"ADAMDEC1"	1.00109662551915	1.00590716749196	1.00117326445533
"ADAMTS1"	1.18563238252618	1.19725022190194	1.1029423933997
"ADAMTS10"	1.21681133290237	1.13145793215584	1.19477674350409
"ADAMTS12"	1.00102618486075	1.01711487140212	1.00428897126379
"ADAMTS13"	1.17930306415284	1.05266585739697	1.1898222683493
"ADAMTS14"	1.008540536569	1.07770142839076	1.00460182236931
"ADAMTS15"	1.00457925308582	1.00708270054322	1.00801989504281
"ADAMTS16"	1.00480768969594	1.00586545241844	1.01327599915976
"ADAMTS17"	1.0797805298092	1.0633179938622	1.08612979799612
"ADAMTS18"	1.00103859438162	1.08427583200824	1.00212240090303
"ADAMTS19"	1.0160427854787	1.01784983270893	1.08137763097975
"ADAMTS2"	1.02329847467182	1.06322206280685	1.02385955661775
"ADAMTS20"	1.02380677722058	1.00162325771691	1.14425452104569
"ADAMTS3"	1.02867961930578	1.00070961857742	1.00357999930455
"ADAMTS4"	1.26458953444588	1.73313383441123	1.2979875243405
"ADAMTS5"	1.02740781965969	1.0057673197711	1.03661794102442
"ADAMTS6"	1.06200212787792	1.01133470744668	1.20976458796759
"ADAMTS7"	1.0491273086405	1.00745024449242	1.0090920993345
"ADAMTS8"	1.00360605439214	1.02525649131984	1.00876216033146
"ADAMTS9"	1.08546069787799	1.00009514098642	1.01953040894965
"ADAMTS9-AS2"	1.00347148402984	1.00102939831503	1.00271599920224
"ADAMTSL1"	1.00611024530811	1.00059657418784	1.01061074810934
"ADAMTSL2"	1.26184305247793	1.35417199687615	1.19320194377911
"ADAMTSL3"	1.00543416222769	1.01674766633285	1.00940854100598
"ADAMTSL4"	1.1990920385995	1.38472040972551	1.08530269035824
"ADAMTSL5"	1.00828363051289	1.00798537569768	1.00768120827109
"ADAP1"	1.06176984252206	1.29733481300521	1.04449650625719
"ADAP2"	1.45548563635227	1.94350799781395	1.09837006650149
"ADAR"	1.83791170195579	1.83063941959196	1.94907084316043
"ADARB1"	1.07201102167116	1.04561314424493	1.08183760342808
"ADARB2"	1.02729144692054	1.22027540025294	1.02960393593694
"ADARB2-AS1"	1.00280581319425	1.03170514528619	1.00546751896214
"ADAT1"	1.44591173860639	1.43664629252128	1.48241719596012
"ADAT2"	1.08954642445518	1.10571002270234	1.08252912619366
"ADAT3"	1.07634410568479	1.14147455949046	1.06499440314856
"ADC"	1.26247345431637	1.5386564058414	1.26124812544856
"ADCK1"	1.16613959611557	1.26695744996283	1.25275827244077
"ADCK2"	1.11906890144009	1.23542813807571	1.1125417291392
"ADCK3"	1.35506878618264	1.26344316082811	1.60341625620963
"ADCK4"	1.35193722426584	1.22076010975606	1.39447683012758
"ADCK5"	1.11406586822827	1.14600339122609	1.15235426405319
"ADCY1"	1.12653533048708	1.02571788016213	1.10147835170964
"ADCY10"	1.0048417687701	1.00853338735521	1.00465838715187
"ADCY10P1"	1.04166130995815	1.06775348118234	1.03742642875252
"ADCY2"	1.03358561418976	1.01396262855013	1.05066427844266
"ADCY3"	1.12818180174336	1.29101904708276	1.15135163820049
"ADCY4"	1.00873734862178	1.03125742772314	1.0041495310933
"ADCY5"	1.06860117159774	1.13295792913668	1.13456819342
"ADCY6"	1.21753587801174	1.1103774709676	1.30344055438919
"ADCY7"	1.4680968814869	1.64666931543867	1.31060952969896
"ADCY8"	1.03052452252978	1.00116120408864	1.12274696267274
"ADCY9"	1.04007594244594	1.01516086960541	1.0737690274456
"ADCYAP1"	1.03305560138217	1.00428912267331	1.01676686814165
"ADCYAP1R1"	1.20214494826027	1.0197814783776	1.38470462068079
"ADD1"	1.804988494365	1.70615485176728	1.91039297865457
"ADD2"	1.35833206297554	1.04695336772965	1.51695413569738
"ADD3"	1.55848676119866	1.44319283853623	1.86736997847135
"ADGB"	1.00073827462071	1.00042231666841	1.00059129635751
"ADH1A"	1.00251120452604	1	1.00197945429013
"ADH1B"	1.00298495684504	1	1.00071513734477
"ADH1C"	1.00040338553083	1	1.00028636379966
"ADH4"	1.04970054379863	1.04595860921259	1.05805394309656
"ADH5"	1.79289017411835	1.60491836448934	1.90892590541857
"ADH6"	1.0080658577389	1.00092804570258	1.00832428782332
"ADH7"	1.00112190639547	1.00094273423318	1.00125218715903
"ADHFE1"	1.21336515891381	1.189693125717	1.28311672292501
"ADI1"	1.61609119250856	1.9843455562323	1.72702435640578
"ADIG"	1.00675681885792	1.00197485403914	1.00085206689218
"ADIPOQ"	1.04419045376899	1.04299257522338	1.03988798460023
"ADIPOQ-AS1"	1.01860894926635	1.01557441219373	1.01424051161868
"ADIPOR1"	1.9214767064401	2.44991111755997	1.81198576673938
"ADIPOR2"	1.14759821874096	1.46283920330755	1.13908873811188
"ADIRF"	1	1.00877806023201	1.01500115826396
"ADK"	1.45997888134887	1.28046499484138	1.56362696468887
"ADM"	1.28232219910239	1.36052613197346	1.03595509652057
"ADM2"	1.06005158682019	1.04402229417061	1.04898103006927
"ADM5"	1.03759713512494	1.02909694453142	1.02933321632084
"ADNP"	1.41839691176196	1.32040431884857	1.50553028857988
"ADNP2"	1.18667781553829	1.19023060337072	1.23869849871069
"ADO"	1.19732419196894	1.18033773983821	1.20852520861068
"ADORA1"	1.01306927961781	1.15642810047161	1.04626071012267
"ADORA2A"	1.07185313280146	1.09113732120945	1.08414068122421
"ADORA2A-AS1"	1.02427668232001	1.0472268268388	1.02422881509396
"ADORA2B"	1.06125507161069	1.04757999103714	1.04048775851396
"ADORA3"	1.85059485536877	2.58127325036064	1.20102406374369
"ADPGK"	1.80588351764358	2.18141977936134	1.54743627108237
"ADPGK-AS1"	1.15184496177466	1.20619163730064	1.13061435599201
"ADPRH"	1.14049784866585	1.43225266086934	1.0366669142152
"ADPRHL1"	1.01366261348446	1.00551750621439	1.01947489563151
"ADPRHL2"	1.51192542921435	1.48171649183222	1.60957332232561
"ADPRM"	1.20371714828534	1.19424063369853	1.31538893415267
"ADRA1A"	1.31640522181753	1.26063251201782	1.34654580745742
"ADRA1B"	1.01006407136392	1.00534384183637	1.00132181266976
"ADRA1D"	1.00238755847802	1.00077406278892	1.00278714815203
"ADRA2A"	1.00411201137147	1.0010116693229	1.0078180479284
"ADRA2B"	1.05069772378441	1.3122224105454	1.00531768191257
"ADRA2C"	1.00264585965132	1.00156207739212	1.00520510623296
"ADRB1"	1.03903836117064	1.01477316825083	1.02153578927642
"ADRB2"	1.55721624041738	1.72013260889233	1.09979834770103
"ADRB3"	1.00258000227576	1.00084001101722	1.00050843536802
"ADRBK1"	1.37849347432618	1.54788126041577	1.22933706873523
"ADRBK2"	1.23929036054797	1.35616884566949	1.22481106147314
"ADRM1"	1.86992692578854	2.04164519413674	1.78987659533337
"ADSL"	1.74139744084724	1.64969997488465	1.76180886634967
"ADSS"	1.3581348060785	1.49366249554539	1.34726127752993
"ADSSL1"	1.04227837591142	1.17987252474308	1.01112717918062
"ADTRP"	1.0086047295269	1.03291243155641	1.00143606496972
"AEBP1"	1.14666316516622	1.01062167367951	1.05652471671193
"AEBP2"	1.30989910206977	1.28079574871509	1.40936628614283
"AEN"	1.48640731729228	1.37932799571346	1.16949749725892
"AES"	1.6449368798661	1.2988996555336	1.63159582453199
"AFAP1"	1.39635876560726	1.0710143170096	1.61414050865092
"AFAP1-AS1"	1.03258149651335	1.01965288552163	1.04607411602529
"AFAP1L1"	1.0327491018071	1.01711495453329	1.02886545041587
"AFAP1L2"	1.23784931052071	1.02691455177906	1.44903779333171
"AFF1"	1.28564351903645	1.49724339682179	1.22871075571065
"AFF2"	1.03556217055604	1.00204962405967	1.01840673662795
"AFF3"	1.24912121321507	1.08512770375157	1.28152138066199
"AFF4"	2.09038684077472	2.00151672537717	1.92739054226467
"AFG3L1P"	1.42440443690507	1.3456402304792	1.49186419619226
"AFG3L2"	1.43272221467013	1.43093095427622	1.5085638708105
"AFM"	1.00040386833155	1	1.00020780381056
"AFMID"	1.49787383715439	1.81759616974149	1.51554666508946
"AFP"	1.00282497714723	1.00028352785272	1.00044462825246
"AFTPH"	1.31674689408084	1.39342661202448	1.34045763412965
"AGA"	1.29834737621609	1.49153763522638	1.21132111240442
"AGAP1"	1.24525603661791	1.16551733233817	1.30699375231462
"AGAP11"	1.03049764109484	1.01720342884557	1.03748607225816
"AGAP2"	1.1150057330937	1.08240665342078	1.22689625257145
"AGAP3"	1.5229735278685	1.54618160047678	1.52351806305716
"AGAP4"	1.16644343406177	1.16055468482064	1.2495292036697
"AGAP5"	1.26218815383467	1.16990576516518	1.31392779548152
"AGAP6"	1.30075505662778	1.19573439967071	1.3846420873358
"AGAP7"	1.10437524488686	1.04645453539172	1.20417808393097
"AGAP8"	1.13993447050931	1.09776198072306	1.22950401119588
"AGAP9"	1.1796901785832	1.1115592341631	1.27486952996676
"AGBL1"	1.00844578655473	1.00530229460059	1.01398258532407
"AGBL2"	1.0061341196957	1.00602324819988	1.00730136642875
"AGBL3"	1.04927423147421	1.03511629777295	1.05048253455372
"AGBL4"	1.0117352851235	1.00588746180683	1.02276483268651
"AGBL5"	1.3335360872152	1.13591486733901	1.34394330665048
"AGER"	1.07599547647097	1.09964676777643	1.12828260871556
"AGFG1"	1.19861974311728	1.22617976040592	1.26716674642166
"AGFG2"	1.07737656592736	1.07260958652264	1.12257911944084
"AGGF1"	1.36759144948076	1.29936555611149	1.38870814618025
"AGK"	1.38565202226848	1.33536435165008	1.42439225753422
"AGL"	1.16333558547222	1.17232943944253	1.24692881367374
"AGMAT"	1.24947544525284	1.23574353554464	1.23967439090797
"AGMO"	1.0784218349452	1.06005601368335	1.12687712231696
"AGO1"	1.46159281165971	1.34527246188676	1.52399031736422
"AGO2"	1.29783292161631	1.31433254925198	1.2907802669623
"AGO3"	1.45470398836589	1.45115166317795	1.65675942400348
"AGO4"	1.20647026634346	1.19617173533607	1.25157470515826
"AGPAT1"	1.58919290449425	1.6837240765274	1.82157278231284
"AGPAT2"	1.23561481599121	1.40105296665159	1.06010421807311
"AGPAT3"	1.35060007732881	1.24878676912538	1.25974982162879
"AGPAT4"	1.29442532253435	1.39149230923939	1.32549158035923
"AGPAT4-IT1"	1.16213173605215	1.34962902538799	1.17092807415693
"AGPAT5"	1.34374901279277	1.30419785976868	1.4479548910915
"AGPAT6"	1.54589637629386	1.56715974044584	1.63612534712032
"AGPAT9"	1.01737517193401	1.08305505374937	1.00841688487679
"AGPHD1"	1.00636409918489	1.01426587361565	1.00911715909369
"AGPS"	1.20728362937397	1.27244002434735	1.2287234872585
"AGR2"	1.00062180070568	1.01287427246698	1.00177302365516
"AGR3"	1	1.00829963518133	1.00071892826974
"AGRN"	1.24951291662133	1.06730284452875	1.23407256992279
"AGRP"	1.00956564384455	1.00786807309936	1.01122059810976
"AGSK1"	1.06892466508076	1.00916490634883	1.06389927795579
"AGT"	1.094756695587	1.13580969407657	1.19336975741315
"AGTPBP1"	1.15797360297608	1.62974540285212	1.22722815235788
"AGTR1"	1.00347317985563	1.00055912667163	1.00603882647215
"AGTR2"	1.00118474398753	1	1.00035187221418
"AGTRAP"	1.33662499302955	1.70380662283803	1.16983415158725
"AGXT"	1.00102778820486	1	1.00004302119646
"AGXT2"	1	1	1.00038990966519
"AGXT2L1"	1.00946010730214	1.00839614308106	1.01733038728784
"AGXT2L2"	1.49032617859136	1.66865556683751	1.42700765581323
"AHCTF1"	1.23961955160854	1.15791959438351	1.25048078159977
"AHCTF1P1"	1.00795454390027	1.00483363803803	1.00515877920398
"AHCY"	1.86084199182313	1.64836027260301	1.88449002922658
"AHCYL1"	1.84837919826126	1.64121751035506	1.9611971925622
"AHCYL2"	1.15014146755931	1.1275267037695	1.22457944107629
"AHDC1"	1.14964666348034	1.08733813666503	1.15464518397961
"AHI1"	1.24597327178315	1.30591015926728	1.38281509365792
"AHNAK"	1.02662591497738	1.32284656264258	1.07853127622931
"AHNAK2"	1.04112803221816	1.06180108586122	1.02132474952158
"AHR"	1.16145709687514	1.45494280791086	1.10036752702434
"AHRR"	1.00718033938457	1.02398879535986	1.01691899453825
"AHSA1"	1.85014820483662	2.08269753401899	1.87022186763911
"AHSA2"	1.31869858484557	1.38122205099719	1.28525661707204
"AHSG"	1.00243908356761	1	1.00630483888626
"AHSP"	1.00184193490654	1.00275962113207	1.00185759846948
"AICDA"	1.11139048780538	1.10225960900777	1.10735351495146
"AIDA"	1.548703919129	1.90753320245664	1.32493149986452
"AIF1"	2.00068009913701	2.83309775653949	1.174163958968
"AIF1L"	1.67811864467858	1.55174027093375	1.77932508244991
"AIFM1"	1.46741250246476	1.38934955740935	1.44472381786451
"AIFM2"	1.12623137477728	1.06043624319519	1.17267788822714
"AIFM3"	1.01021470172394	1.01290802716776	1.00542864437544
"AIG1"	1.44386604795339	1.86749089547683	1.3204080181002
"AIM1"	1.03796073739979	1.13786361500852	1.02331623650287
"AIM1L"	1.00142692726875	1.01067542037183	1.00244900624423
"AIM2"	1.07527547188316	1.07927481847967	1.07843850528795
"AIMP1"	1.48206131198481	1.42232061001636	1.52680390636286
"AIMP2"	1.43320880354807	1.356161689183	1.49703631542919
"AIP"	1.9336465546813	1.96154523333446	2.05557303915744
"AIPL1"	1.15841513154982	1.12687818833883	1.14720166734653
"AIRE"	1.01790586175348	1.01002973884018	1.02249278042903
"AIRN"	1.01183500556936	1.00444716941096	1.00598248831398
"AJAP1"	1.03528282691431	1.02649319253176	1.08473369388349
"AJUBA"	1.04094213903956	1.00960298848922	1.02389665384905
"AK1"	1.51682824806659	1.40114436896196	1.59208613016506
"AK2"	1.78248330984889	1.99017441725237	1.7818229654037
"AK3"	1.53949916358498	1.57658572918665	1.61791620293313
"AK4"	1.20772398494932	1.10722891267208	1.22530076982695
"AK5"	1.04458737482968	1.32159503721916	1.01978340758312
"AK7"	1.00274431781809	1.00878028106408	1.00121019424673
"AK8"	1.02064594331214	1.00409854467606	1.02415602312464
"AKAP1"	1.24375573687861	1.16291787769899	1.3621258884875
"AKAP10"	1.40782627693555	1.43106534061258	1.5185486087164
"AKAP11"	1.47227314439573	1.45557785684695	1.51667394530786
"AKAP12"	1.11470110214601	1.03070317836527	1.11037736397975
"AKAP13"	1.87776054235163	2.25345873214998	1.58669008142706
"AKAP14"	1.00321318829725	1	1.00547585773679
"AKAP17A"	1.37010095838672	1.33417736295608	1.22528075392723
"AKAP2"	1.07628889228744	1.12403098963656	1.02850440533941
"AKAP3"	1.03824868123132	1.01054701467805	1.03314592114923
"AKAP4"	1.00024325648328	1.0034857120755	1.00094342900832
"AKAP5"	1.20735051878986	1.17358033278283	1.22513982327366
"AKAP6"	1.2926561870119	1.2464565258264	1.52821057939507
"AKAP7"	1.53353872691135	1.11889190923579	1.42851951082741
"AKAP8"	1.54628792417668	1.49130119296442	1.49015452237057
"AKAP8L"	1.42333678160857	1.41732368446986	1.53278557143692
"AKAP9"	1.67656778350972	1.52813552044694	1.78457604600202
"AKD1"	1.19748710730763	1.10713546443532	1.21275164858699
"AKIP1"	1.79404593416591	1.76490189725496	1.77556223296833
"AKIRIN1"	2.03188575258273	2.21417143670382	1.96354271034711
"AKIRIN2"	1.92546136936267	1.74289386064497	1.82922060113403
"AKNA"	1.40057272333467	1.56842506387003	1.29030552953182
"AKNAD1"	1.03408299890158	1.00827558120248	1.07878010478469
"AKR1A1"	2.06996561179441	2.253147615577	1.93182778082839
"AKR1B1"	2.39579157433341	2.67012263947844	2.24091753144554
"AKR1B10"	1.07656735450079	1.07677509476082	1.07103907721177
"AKR1B15"	1.00412861020274	1.01197515589852	1.00656631576506
"AKR1C1"	1.01646842331162	1.00511837658802	1.05779925640187
"AKR1C2"	1.00439944873781	1.00427168965047	1.00386138843307
"AKR1C3"	1.14334528867464	1.02012226491542	1.33602659673889
"AKR1C4"	1.00353313701172	1.00082614678091	1.00152200497872
"AKR1C6P"	1.00356744028189	1.00223549298084	1.00337926376946
"AKR1CL1"	1	1	1.00313632564559
"AKR1D1"	1.08084378044357	1.06088924164253	1.08037619450973
"AKR1E2"	1.00398636380819	1.01349660902506	1.0028940046996
"AKR7A2"	1.59782125926924	1.5290819138294	1.66056428409605
"AKR7A2P1"	1.01335742129706	1.00899137292876	1.03185976955968
"AKR7A3"	1.03894938113788	1.03860131817708	1.10123736624067
"AKR7L"	1.05414534977404	1.02457751380592	1.11209243483885
"AKT1"	1.35213988604197	1.18076365605188	1.29924804007831
"AKT1S1"	1.19886860315512	1.21224536779608	1.1685019809021
"AKT2"	1.41537610103189	1.29621724979818	1.45443127985021
"AKT3"	1.46642705543517	1.19167024301481	1.76195345725191
"AKTIP"	1.32688186211789	1.2955504861451	1.41823560085765
"ALAD"	1.31146406851012	1.56069363574674	1.31263652010532
"ALAS1"	1.46854333400101	1.51168318943203	1.38006736990519
"ALAS2"	1.0049260420797	1	1.00287362391473
"ALB"	1.00248227436212	1.00463112952148	1.00655775144253
"ALCAM"	2.23573006280504	1.94842747881683	2.48884402520385
"ALDH16A1"	1.24125491077411	1.43199422783284	1.11038670694209
"ALDH18A1"	1.51263990088929	1.21897809173519	1.62201201319711
"ALDH1A1"	1.01837581201929	1.04654736902911	1.00606823066466
"ALDH1A2"	1.00186072435528	1.05970981744831	1.00677137984588
"ALDH1A3"	1.00508219641778	1.0186635723557	1.00386666336768
"ALDH1B1"	1.28947832580363	1.21282285626657	1.36553500025725
"ALDH1L1"	1.02272805238052	1.00054241608685	1.05379372452243
"ALDH1L1-AS1"	1	1	1.00312974171032
"ALDH1L1-AS2"	1.00198362834811	1.00219647288505	1.01318537334296
"ALDH1L2"	1.2186932994188	1.09004865972211	1.23697989453761
"ALDH2"	2.13745099764263	2.37318459116877	2.15175518507096
"ALDH3A1"	1.00331570094749	1.00950284455504	1.00148638341616
"ALDH3A2"	1.65490415835982	1.60793604727956	1.80705551288344
"ALDH3B1"	1.26302316763459	1.41961240776557	1.14063721048326
"ALDH3B2"	1.00363644425406	1.00707505075311	1.00259916114845
"ALDH4A1"	1.1032262317409	1.05292929934159	1.15958125590801
"ALDH5A1"	1.31150237557786	1.12758885091266	1.48209959975676
"ALDH6A1"	1.51150055759495	1.75164459985664	1.84459578919082
"ALDH7A1"	1.29056160615455	1.30339891519424	1.42621834770129
"ALDH8A1"	1.06603597702691	1.05871505743262	1.07116077565823
"ALDH9A1"	1.82944155000198	1.8742268241015	1.87408426793612
"ALDOA"	3.16131689816083	3.31238708702168	2.94475746662235
"ALDOB"	1.00761381472125	1.01816876968992	1.01355845753717
"ALDOC"	1.38150421744503	1.51562042943662	1.95398467730013
"ALG1"	1.36275325157367	1.42679011883895	1.34078056915738
"ALG10"	1.06761126034377	1.09557690818449	1.11214037569821
"ALG10B"	1.11987955904705	1.09745566239406	1.20408396284281
"ALG11"	1.41429386383667	1.30499555095062	1.4679004154506
"ALG12"	1.30402599923904	1.40454561790939	1.29727538831046
"ALG13"	1.48780260298423	1.66815767490868	1.40293968241582
"ALG14"	1.2983527361266	1.2933902638415	1.35216202033782
"ALG1L"	1.06650875590985	1.0526398446452	1.10882130551126
"ALG1L2"	1.01707110305966	1.00791251935221	1.01653430304562
"ALG1L9P"	1.227502412684	1.14175653613501	1.32986857956375
"ALG2"	1.35306464463691	1.54224065392753	1.36916662914938
"ALG3"	1.50576674427866	1.50321418319869	1.45665297447554
"ALG5"	1.66891309756017	1.701733433079	1.66898990381879
"ALG6"	1.23665142633505	1.15063380903383	1.31390646551808
"ALG8"	1.38820304411419	1.42316495548527	1.39802377898937
"ALG9"	1.40809873215186	1.30542887163646	1.46556119954479
