""	"GSE141982-GSM4217362-SF12199_Myeloid"	"GSE141982-GSM4217362-SF12199_Stroma"	"GSE141982-GSM4217362-SF12199_Tumor"	"GSE141982-GSM4217363-Mixing_Myeloid"	"GSE141982-GSM4217363-Mixing_Tumor"	"GSE141982-GSM4217364-SF10432_Tumor"
"GRIK4"	1.00519264161487	1.1837272216598	1.19614714438757	2.3634977128783	4.01048741140974	1
"RP11-640N11.2"	1.00129927747331	1.00979961485408	1.00838341789127	1.03675333031978	1.05130465125632	1
"TBCEL"	1.05902115035695	1.2378690661715	1.20776031437432	1.30193936430519	1.40039467606774	1.69650651360854
"TECTA"	1.00519264161487	1.02711812537429	1.04710708646294	1.03675333031978	1.10152363119161	1
"SC5D"	1.09049209347294	1.19988162938861	1.13201541999514	1.04887635582942	1.07564692740051	1
"SORL1"	4.55766852353846	1.6148536374709	1.26131811083394	3.56416452194517	2.61981334527443	1
"BLID"	1	1.01522568228938	1.00698832945351	1	1.00370281224176	1
"MIR100HG"	1.02456045295893	2.03560709093162	1.1293639365701	1.08488034860994	1.19905810357099	1
"RP11-716H6.2"	1.00259780902125	1.02496041283401	1.00419558188275	1	1	1
"UBASH3B"	1.74453443378411	1.04323760788619	1.07031073981913	2.57052607733597	1.25239708233414	1.69650651360854
"CRTAM"	1.00259780902125	1.00871285297201	1	1.07293857303692	1.00277767683567	1
"C11orf63"	1.00519264161487	1.00653777242144	1.00559238486473	1	1.0221271377469	1
"HSPA8"	2.15384007673181	2.58357740827231	2.5639928118951	1.29093013755091	1.23388705508106	1
"CLMP"	1.00778451225067	1.01739251574783	1.04573510004649	1.04887635582942	1.05583117450736	1
"GRAMD1B"	2.1082828718239	1.01955730813355	1.16100307937605	2.49687544875656	1.75924553506072	1
"SCN3B"	1.00648894627799	1.00218135448674	1.01256356856555	1.04887635582942	1.16117515905832	1
"ZNF202"	1.01941165768829	1.0292738331273	1.02920849999826	1.08488034860994	1.09174032746193	1
"VWA5A"	1.03226224967873	1.0238808022819	1.01117103523079	1.0245672202814	1.04676948357162	1
"TBRG1"	1.38961015366686	1.33835250006168	1.33736373651535	1.3347232472572	1.29236937541355	1.69650651360854
"SIAE"	1.01812266031303	1.08359051393869	1.06487123749783	1.14374349220445	1.11038427695024	1
"SPA17"	1.01037343527472	1.0228006875419	1.04161434893261	1	1.03037020010108	1
"NRGN"	1.01683294008092	1.04965455815517	1.05121828140769	1.08488034860994	1.22119584222079	1
"VSIG2"	1	1.01305679953701	1.00279791825506	1	1	1
"ESAM"	1.00648894627799	1.26651530982216	1.01256356856555	1.0245672202814	1.0073995870004	1
"RP11-677M14.3"	1	1.00979961485408	1.01395525461538	1	1.00647595703539	1
"MSANTD2"	1.07039780821608	1.19887480827659	1.28646959044374	1.36715442434888	1.36830533579275	1
"RP11-677M14.7"	1.00778451225067	1.03357926585302	1.01951356964101	1.03675333031978	1.05763937902177	1
"ROBO3"	1.04376751328914	1.04858627460642	1.07031073981913	1.12036287475752	1.0720561503671	1.69650651360854
"ROBO4"	1.00389559646423	1.16645551194279	1.00698832945351	1.03675333031978	1.03219802568285	1
"HEPACAM"	1.02584586174072	2.14426854535035	1.75984071891259	1.57538924631248	1.90383534757613	1.69650651360854
"HEPN1"	1.01166679588203	1.40195049969219	1.51561630719101	1.04887635582942	1.07654379243129	1
"CCDC15"	1.01683294008092	1.02711812537429	1.09060106131533	1.0967642126882	1.07923240570292	1
"SLC37A2"	1.41311568526493	1.00218135448674	1.01534609557155	1.13207990498338	1.01201212872307	1
"TMEM218"	1.13757429497006	1.06243669621152	1.13731015939892	1.08488034860994	1.07564692740051	1
"PKNOX2"	1.00389559646423	1.03787677362827	1.24738984948382	1.75283975468147	2.72117423732531	1.69650651360854
"FEZ1"	1.10172331287273	3.11176200527686	1.82041889349936	1.21265770159277	1.29815280379356	1
"AP000708.1"	1	1.0108858592109	1.00279791825506	1	1.00370281224176	1
"EI24"	1.14125435891188	1.2880568381173	1.30767833451751	1.14374349220445	1.11921373103559	1
"STT3A-AS1"	1.02198749075028	1.02603952019904	1.02644265953249	1.01231660345899	1.03493708098933	1
"STT3A"	1.08423036267615	1.16033256860811	1.14786706328855	1.12036287475752	1.14813533441875	1
"CHEK1"	1.00778451225067	1.0228006875419	1.17276947729927	1	1.03676133608726	1
"ACRV1"	1	1.00109094026639	1.00838341789127	1	1.01016823107769	1
"PATE2"	1.00129927747331	1	1.00559238486473	1	1.00462757030768	1
"HYLS1"	1.02198749075028	1.01414149759104	1.03610875871358	1.01231660345899	1.02304448386554	1
"PUS3"	1.05013511034789	1.04537852809604	1.06487123749783	1.01231660345899	1.02945574890245	1
"RP11-680F20.9"	1.00259780902125	1	1.02644265953249	1.0245672202814	1.00647595703539	1
"DDX25"	1.00648894627799	1.0108858592109	1.16231305714785	1.13207990498338	1.14726368545612	1
"CDON"	1.00259780902125	1.02496041283401	1.15312941583796	1.10859134277501	1.12185655432183	1
"RP11-50B3.2"	1	1.00109094026639	1.00419558188275	1	1	1
"RPUSD4"	1.0552169047626	1.03894991955426	1.08250515105928	1.08488034860994	1.09974771748391	1
"FAM118B"	1.11785735243432	1.0846433912883	1.14918365110865	1.21265770159277	1.12889065559165	1
"SRPRA"	1.18260257126445	1.13775801047187	1.10537495284449	1.12036287475752	1.0738522033109	1
"FOXRED1"	1.06408408904387	1.11082045013589	1.17798222782724	1.20129442809423	1.52719447215457	1
"TIRAP"	1.0526773651001	1.02603952019904	1.02228769994538	1.10859134277501	1.07744032681316	1
"RP11-712L6.5"	1.02198749075028	1.00762557251297	1.01673609361529	1.0245672202814	1.05763937902177	1
"DCPS"	1.0526773651001	1.0292738331273	1.08925359453305	1.06093766462863	1.0846007604328	1
"ST3GAL4-AS1"	1.00129927747331	1.00762557251297	1.00559238486473	1	1.02579434066217	1
"ST3GAL4"	1.02069993392901	1.46521727269378	1.07573803144539	1.0245672202814	1.19135285752113	1
"KIRREL3"	1.08046563120135	5.01177466570146	1.57106479137441	1.25764937657262	2.06459729465172	2.28175023371705
"KIRREL3-AS1"	1	1.0228006875419	1.00838341789127	1	1.02029135103565	1
"RP11-115C10.1"	1	1.06456042731355	1.01395525461538	1	1.00277767683567	1
"RP11-688I9.2"	1	1.00436060909983	1	1	1	1
"RP11-480C22.1"	1.51629671120912	1.00653777242144	1.01256356856555	1.45202829286928	1.02579434066217	1
"ETS1"	1.02841454309225	1.27142527525944	1.05532237078803	1.14374349220445	1.29980311678294	1
"RP11-744N12.3"	1.00129927747331	1.02496041283401	1	1	1	1
"FLI1"	2.02154335296733	1.30071118667139	1.01256356856555	2.70716476477548	1.09174032746193	1
"SENCR"	1.03482386312853	1.02063894147736	1	1	1	1
"KCNJ1"	1.00259780902125	1.00218135448674	1.00139939171865	1	1	1
"KCNJ5"	1.2821350278427	1.00327124373965	1.00698832945351	1.1553546593979	1.00832284223168	1
"C11orf45"	1.02713055789197	1	1	1	1	1
"ARHGAP32"	1.26227454085239	1.44395593461735	2.14814238939928	2.26983921154428	2.74788181731772	1.69650651360854
"BARX2"	1	1	1.00698832945351	1	1.00277767683567	1
"TMEM45B"	1.00519264161487	1.04002257499134	1.00838341789127	1	1	1
"NFRKB"	1.0552169047626	1.06774251256698	1.13466415691291	1.20129442809423	1.28988725454156	1
"PRDM10"	1.07291868141741	1.11810107567196	1.13466415691291	1.39924851144253	1.34483088966011	1
"LINC00167"	1.00129927747331	1.00109094026639	1.00139939171865	1	1	1
"APLP2"	2.12879049572751	1.4845111795138	2.1680588546434	1.66516166482154	1.44399402241339	1
"ST14"	1.21021344748452	1.00327124373965	1.00139939171865	1.24646908930461	1.01201212872307	1
"ZBTB44"	1.24699332979079	1.76282710903625	1.35943754465101	1.45202829286928	1.52181356814219	1
"RP11-121M22.1"	1.00648894627799	1.05711912356233	1.02505850162561	1.03675333031978	1.03676133608726	1
"ADAMTS8"	1.00129927747331	1.08885038635001	1.04436231630549	1.01231660345899	1.07115762426314	1
"ADAMTS15"	1.05140657788323	1.00218135448674	1.01117103523079	1.0245672202814	1.03949505788086	1
"RP11-890B15.2"	1.00129927747331	1.00544945163811	1.00419558188275	1	1.00647595703539	1
"RP11-890B15.3"	1.01425132412044	1.03572900647973	1.02367351580096	1.0245672202814	1.04404420424372	1
"SNX19"	1.25523190969092	1.70121906429804	1.26131811083394	1.35638223200319	1.36830533579275	2.80635343352764
"AP002856.5"	1	1.00109094026639	1.00419558188275	1	1	1
"NTM"	1.17172051727983	7.63139045539276	3.79482750634208	3.98270447730672	6.3064647444807	1.69650651360854
"AP003025.2"	1	1.08990101064235	1.05121828140769	1	1.02487808470975	1
"RP11-217L21.1"	1.00129927747331	1.11913945069208	1.07166870291792	1	1.02029135103565	1
"NTM-AS1"	1.00389559646423	1.09828993940355	1.01117103523079	1	1	1
"AP004372.1"	1	1.0292738331273	1.00977765240984	1	1.00277767683567	1
"RP11-697E14.2"	1	1.00979961485408	1.00419558188275	1	1	1
"OPCML"	1.02841454309225	1.22991502133608	4.6078116450982	4.02280601217658	6.41917567321056	4.17599948208535
"RP11-448P19.1"	1	1	1.0319710539151	1.01231660345899	1.00832284223168	1
"IGSF9B"	1.00129927747331	1.00218135448674	1.09194779148764	1.67500326774319	2.90694963747413	1
"RP11-713P17.3"	1.00648894627799	1	1.04161434893261	1.0245672202814	1.12009497880732	1
"JAM3"	1.05775374164198	3.51566945015783	2.02481883096616	1.59553082985844	1.86956072111721	1
"NCAPD3"	1.09174252888616	1.12328869485913	1.318844989064	1.23524422950165	1.25658700549913	1
"VPS26B"	1.12403532456848	1.14290589070976	1.20647240935735	1.23524422950165	1.25155835319373	1.69650651360854
"THYN1"	1.14982082904269	1.12328869485913	1.25119526708202	1.06093766462863	1.08102316820095	1.69650651360854
"ACAD8"	1.0526773651001	1.07620763928703	1.11873029295825	1.04887635582942	1.05673544798026	1
"GLB1L3"	1.00259780902125	1.00109094026639	1.00419558188275	1	1.03584938632091	1
"GLB1L2"	1	1.00218135448674	1.00139939171865	1.0245672202814	1.06575943947959	1
"B3GAT1"	1.02969781901417	1.97869334939895	1.16623907637701	1.14374349220445	1.43137136080176	1.69650651360854
"RP11-469N6.1"	1	1.00544945163811	1.00279791825506	1	1	1
"RP11-631M21.1"	1.0602878879467	1	1	1.04887635582942	1.00277767683567	1
"TUBB8"	1.04249193099132	1.00544945163811	1.01534609557155	1.0245672202814	1.01569547085486	1
"ZMYND11"	1.41534526097794	1.69863075022835	1.35699276765861	1.90412443509742	1.75924553506072	1.69650651360854
"DIP2C"	1.3817358450707	3.91965050406314	1.75329566706795	2.96410679896824	4.6695006819747	2.28175023371705
"RP11-809C18.3"	1.00907934132232	1.13259979821929	1.00977765240984	1	1.00924572337588	1
"PRR26"	1.00259780902125	1.0464482605061	1.00977765240984	1	1.0073995870004	1
"LARP4B"	1.73538099869514	1.52367621975442	1.32379452191925	2.13045718149281	1.80729545690429	1.69650651360854
"RP11-363N22.2"	1.00389559646423	1.00327124373965	1	1	1.01201212872307	1
"GTPBP4"	1.1326593274269	1.12639617999344	1.10805171417653	1.29093013755091	1.24652074039318	1
"IDI2"	1.00259780902125	1.00109094026639	1.00139939171865	1	1	1
"IDI2-AS1"	1.01425132412044	1.06880227478625	1.02505850162561	1.06093766462863	1.04222560070455	1
"IDI1"	1.26578933800873	1.49274605031938	1.32503062492804	1.24646908930461	1.14027990048409	1
"WDR37"	1.42646992478754	1.43931557863652	1.23083985363697	1.81971088217864	1.68127620950664	1
"LINC00200"	1.04121565736507	1.00218135448674	1	1	1	1
"ADARB2"	1.02069993392901	1.52910558666355	1.13863213897806	1.21265770159277	1.75419198153242	1
"ADARB2-AS1"	1	1.00762557251297	1.00139939171865	1.01231660345899	1.00185216343277	1
"RP11-526P5.2"	1.00129927747331	1.00109094026639	1.00139939171865	1	1.00462757030768	1
"PFKP"	1.02841454309225	1.0238808022819	1.03335110360096	1.20129442809423	1.57449429312316	1.69650651360854
"PITRM1"	1.06787430404907	1.1139432972738	1.01951356964101	1.16691439547401	1.21100069240722	1
"PITRM1-AS1"	1.00389559646423	1.01197158709047	1.00559238486473	1.01231660345899	1.01569547085486	1
"RP11-184A2.3"	1.00519264161487	1	1	1	1.00462757030768	1
"RP11-184A2.2"	1.00389559646423	1	1	1	1	1
"KLF6"	6.62544001859944	1.89974300242382	1.73249782687402	1.59553082985844	1.15596704672859	1
"RP11-433J20.1"	1.07165857295765	1.00109094026639	1	1	1	1
"LINC00702"	1	1.03357926585302	1.00139939171865	1	1	1
"AKR1E2"	1.00648894627799	1.0108858592109	1.00139939171865	1	1.01016823107769	1
"AKR1C2"	1.00129927747331	1.00979961485408	1.00279791825506	1.01231660345899	1.01477519037814	1
"AKR1C1"	1.01037343527472	1.01955730813355	1.00419558188275	1.0245672202814	1.01937290920513	1
"AKR1C3"	1.00259780902125	1.03787677362827	1.00559238486473	1	1.0073995870004	1
"RP11-445P17.3"	1.01037343527472	1.0108858592109	1.00419558188275	1	1.0073995870004	1
"NET1"	1.16200988900002	1.49000333281639	1.05395512727737	1.12036287475752	1.08102316820095	1
"ASB13"	1.03993869081183	1.05072236060337	1.02505850162561	1.17842365687943	1.18963758548374	1
"FAM208B"	1.37948239392643	1.5164237099564	1.38256684678697	1.93189445714645	1.87307081812635	2.28175023371705
"RP11-336A10.2"	1.01425132412044	1.03035093768233	1.04710708646294	1.0245672202814	1.04495298024294	1
"GDI2"	1.73945182432937	1.62894812887665	1.34596702588171	1.43101994378438	1.4011927224604	1
"RP11-318E3.9"	1.00259780902125	1.00218135448674	1.00139939171865	1	1.00277767683567	1
"ANKRD16"	1.01683294008092	1.09619537352672	1.09598357942881	1.17842365687943	1.3658852482305	1
"FBXO18"	1.16444090436261	1.19887480827659	1.14654980661116	1.39924851144253	1.4667491156183	1
"RP11-536K7.3"	1.03482386312853	1.00218135448674	1.00139939171865	1	1	1
"IL15RA"	1.04631661026116	1.0238808022819	1.00559238486473	1.08488034860994	1.02945574890245	1
"IL2RA"	1.03610361750647	1.00653777242144	1.00279791825506	1.03675333031978	1.00555195168802	1
"RP11-536K7.5"	1.02327432986	1.00109094026639	1.00139939171865	1	1.00277767683567	1
"RBM17"	1.31224955475732	1.38688080055752	1.30643499192779	1.38858702293417	1.37555426316422	1
"PFKFB3"	2.20264089436163	1.24481033822485	1.19873214879762	2.76254336077611	2.15447524470748	1.69650651360854
"RP11-414H17.5"	1.00778451225067	1.00327124373965	1	1	1.00462757030768	1
"RP11-563J2.2"	1.20064158908135	1.02819622935359	1.04984867518782	1.34557203223163	1.33261758028132	1
"RP11-563J2.3"	1.02584586174072	1	1.00698832945351	1.0245672202814	1.02579434066217	1
"PRKCQ"	1.02198749075028	1.43838671284015	1.04023916132034	1.1553546593979	1.17156050819557	1
"RP11-554I8.1"	1	1.00327124373965	1.00139939171865	1	1	1
"LINC00706"	1.00389559646423	1.04751750903262	1.00139939171865	1	1	1
"LINC00707"	1	1.01847516656323	1.00977765240984	1	1.01201212872307	1
"RP11-799O21.2"	1.00129927747331	1.11706227357035	1.00139939171865	1	1.01937290920513	1
"SFMBT2"	5.44630424344295	1.58916739282282	1.25372936765691	10.9718646286048	2.20891618659874	1
"RP5-1031D4.2"	1.5688611264822	1.00218135448674	1.00139939171865	1.80071736598272	1.05583117450736	1
"ITIH5"	1.01425132412044	1.37647821910028	1.00559238486473	1.01231660345899	1.01845410089633	1
"ITIH2"	1.00129927747331	1.00436060909983	1	1.01231660345899	1.00462757030768	1
"KIN"	1.10669871173527	1.14701681473899	1.08655644425564	1.27987918855636	1.25071937515271	1
"ATP5C1"	1.5378475378955	1.35175056891362	1.36797899172428	1.22397403038808	1.26160676479756	1
"TAF3"	1.40418175192976	1.50096085900412	1.31760632111645	1.73352630493911	1.64354681106699	2.28175023371705
"RP11-271F18.4"	1.00129927747331	1.00109094026639	1.00419558188275	1	1.00647595703539	1
"SFTA1P"	1.00129927747331	1.03787677362827	1	1	1	1
"CELF2"	6.00990035578364	1.23190566271939	2.39732916224168	7.36814607934337	5.16123201582625	6.45118768059898
"CELF2-AS2"	1	1	1.01951356964101	1	1.00555195168802	1
"RP3-323N1.2"	1.00648894627799	1	1.00139939171865	1	1	1
"USP6NL"	1.64992743015442	1.3162113744137	1.26131811083394	1.69461015521288	1.3658852482305	1
"RP11-138I18.2"	1.00778451225067	1	1	1	1	1
"ECHDC3"	1.12033035072519	1.01630935466515	1.00139939171865	1.0245672202814	1.00370281224176	1
"PROSER2"	1.00259780902125	1.01739251574783	1.00139939171865	1	1.01016823107769	1
"UPF2"	1.34889910198085	1.35461393123231	1.28396428633852	1.63548077858211	1.53563326869016	1.69650651360854
"DHTKD1"	1.25758139271657	1.20189415062145	1.1452318796269	1.59553082985844	1.54099273554157	1
"SEC61A2"	1.09424149996379	1.35461393123231	1.14918365110865	1.25764937657262	1.2288175357888	1
"NUDT5"	1.36139564945679	1.25765605872645	1.18448384363009	1.26878583548278	1.24988014789623	1
"CDC123"	1.36366228958548	1.25666999349833	1.17667999900106	1.35638223200319	1.32935233024571	1
"RP11-186N15.3"	1.00648894627799	1.00436060909983	1.00419558188275	1	1.00277767683567	1
"CAMK1D"	2.85388472219749	1.20691894203122	1.3886250248795	3.93569217122252	3.11791385320267	2.28175023371705
"CCDC3"	1.00648894627799	1.15214631714557	1.02644265953249	1.13207990498338	1.39320317027605	1
"OPTN"	1.05902115035695	1.38876846587275	1.05805450855081	1.1553546593979	1.19135285752113	1
"MCM10"	1	1.00327124373965	1.04710708646294	1	1.00924572337588	1
"PHYH"	1.14615295613308	1.05178968287242	1.1293639365701	1.06093766462863	1.06485856568612	1
"SEPHS1"	1.09549003835403	1.12225202071997	1.13466415691291	1.10859134277501	1.15074852586488	1.69650651360854
"RP11-445K13.2"	1.00129927747331	1	1.00279791825506	1	1	1
"BEND7"	1.00129927747331	1.07197877503549	1.19743995539709	1.29093013755091	1.36669215485326	1
"PRPF18"	1.02713055789197	1.06456042731355	1.03610875871358	1.0967642126882	1.09174032746193	1
"RP11-295P9.13"	1.04376751328914	1.10247377681585	1.04436231630549	1.08488034860994	1.13064614863194	1
"FRMD4A"	8.72790900253463	1.61838235063273	1.97538280467232	12.4352022403503	4.52425158606284	2.28175023371705
"RP11-295P9.12"	1.00129927747331	1.00218135448674	1.00139939171865	1	1.00277767683567	1
"RP11-295P9.6"	1.00778451225067	1.00109094026639	1.00139939171865	1	1	1
"RP11-353M9.1"	1.14982082904269	1.01847516656323	1.03059018673633	1.07293857303692	1.0073995870004	1
"RP11-142M10.2"	1.33520777918559	1.00979961485408	1.0635094402279	1.06093766462863	1.00832284223168	1
"FAM107B"	1.53462347064494	4.39077525478955	1.36065920342926	1.50397190301182	1.52335182764379	1.69650651360854
"CDNF"	1.00519264161487	1.01955730813355	1.00559238486473	1.03675333031978	1.0621539170091	1
"HSPA14"	1.10421225286594	1.09724287772368	1.1267096944678	1.08488034860994	1.10861465814293	1
"RP11-398C13.6"	1.00389559646423	1.00218135448674	1.00559238486473	1.0245672202814	1.00832284223168	1
"SUV39H2"	1.01166679588203	1.04109474089284	1.07031073981913	1.0245672202814	1.04676948357162	1
"DCLRE1C"	1.15348352955984	1.09828993940355	1.15838115845463	1.17842365687943	1.13678090158926	2.80635343352764
"MEIG1"	1.00129927747331	1.00653777242144	1.00139939171865	1	1.00924572337588	1
"OLAH"	1.00389559646423	1.01305679953701	1.00279791825506	1	1	1
"ACBD7"	1.00129927747331	1.00436060909983	1.00698832945351	1.01231660345899	1.01201212872307	1
"C10orf111"	1.00129927747331	1	1.00419558188275	1	1	1
"RPP38"	1.10047790915198	1.11602304363813	1.11206149853979	1.12036287475752	1.14813533441875	1
"NMT2"	1.11166422802236	1.1827143370992	1.17015925340359	1.18988336910337	1.24568026231137	1.69650651360854
"FAM171A1"	1.01554249526236	2.17376140736081	1.3643212707574	1.74319487090076	2.32053072065426	1.69650651360854
"RP11-25G10.2"	1	1.00544945163811	1	1	1	1
"ITGA8"	1.00519264161487	1.06349879644294	1.01117103523079	1.06093766462863	1.04858459248264	1
"FAM188A"	1.1351179888464	1.37742534383414	1.22188742772492	1.36715442434888	1.3626555085662	1.69650651360854
"PTER"	1.09549003835403	1.00436060909983	1.00279791825506	1.14374349220445	1.00647595703539	1
"C1QL3"	1.00129927747331	1	1	1	1.00462757030768	1
"RSU1"	1.42869024647209	1.41881866932427	1.22060614101116	1.32383528361605	1.32035451526851	1
